date,open,high,low,close,volume,amount,outstanding_share,turnover,code
2020-04-01,669.45,712.1,666.63,684.39,9597410.0,2365877295.0,283066188.0,0.03390517980197621,603986
2020-04-02,685.13,752.84,684.76,752.84,15649344.0,3986157714.0,283191188.0,0.055260702532876835,603986
2020-04-03,741.96,751.37,723.12,728.15,10975924.0,2860226905.0,283191188.0,0.03875799977222455,603986
2020-04-07,762.67,768.31,740.89,747.13,9963434.0,2662565466.0,283191188.0,0.03518271197054338,603986
2020-04-08,744.3,768.12,737.55,758.85,7914599.0,2121391702.0,283191188.0,0.02794789998903497,603986
2020-04-09,768.31,772.98,732.72,740.49,6803590.0,1794420245.0,283191188.0,0.02402472353765471,603986
2020-04-10,740.07,740.07,692.05,697.5,7796345.0,1957418691.0,283191188.0,0.02753032343647642,603986
2020-04-13,686.26,699.34,655.33,667.19,6663611.0,1592254454.0,283191188.0,0.023530432027425937,603986
2020-04-14,677.73,697.7,668.49,692.95,7253653.0,1745426619.0,283191188.0,0.02561397849709928,603986
2020-04-15,697.19,749.45,686.71,720.66,10602306.0,2705496245.0,283191188.0,0.03743868612182947,603986
2020-04-16,715.1,737.24,700.66,728.91,6683192.0,1711725390.0,283191188.0,0.023599576128053815,603986
2020-04-17,748.68,788.09,748.68,759.84,14283662.0,3884732840.0,283191188.0,0.05043822903133554,603986
2020-04-20,759.84,769.61,730.46,754.47,8699471.0,2300516588.0,283191188.0,0.030719426905331533,603986
2020-04-21,739.9,744.3,703.91,726.0,8795597.0,2254278948.0,283191188.0,0.031058865433341097,603986
2020-04-22,709.02,723.91,706.17,723.09,5712489.0,1447441523.0,283191188.0,0.020171845883848617,603986
2020-04-23,725.38,731.03,710.35,710.97,5474139.0,1391420592.0,283191188.0,0.019330188339052413,603986
2020-04-24,709.0,721.71,691.6,695.13,4806088.0,1193345395.0,283191188.0,0.01697117778961399,603986
2020-04-27,694.99,700.24,671.15,694.87,5075104.0,1232359390.0,283191188.0,0.017921122602162325,603986
2020-04-28,698.86,733.8,682.16,732.44,9971870.0,2530240367.0,283191188.0,0.03521250103304768,603986
2020-04-29,742.78,742.81,709.0,713.4,7137264.0,1828996008.0,283191188.0,0.02520298760143624,603986
2020-04-30,734.42,784.75,727.36,784.75,12386065.0,3367841695.0,283191188.0,0.043737466153078185,603986
2020-05-06,805.01,863.22,791.22,863.22,12262366.0,3618222419.0,283191188.0,0.0433006623073314,603986
2020-05-07,897.73,917.69,871.09,894.84,17931587.0,4047632496.0,283191188.0,0.06331972095120417,603986
2020-05-08,890.92,905.06,863.21,875.09,18603578.0,4134251372.0,396467663.0,0.04692331742576443,603986
2020-05-11,882.96,897.5,864.71,872.59,13124987.0,2912914351.0,396467663.0,0.033104810870792256,603986
2020-05-12,875.05,875.05,828.92,862.73,15469217.0,3327076011.0,396467663.0,0.03901760078728035,603986
2020-05-13,848.16,873.07,844.56,867.13,10953582.0,2376469639.0,396467663.0,0.027627932924254656,603986
2020-05-14,861.19,871.09,849.43,850.22,10981536.0,2378616816.0,396467663.0,0.02769844056613515,603986
2020-05-15,856.04,935.23,850.5,910.68,24505376.0,5596530516.0,396467663.0,0.0618092679099531,603986
2020-05-18,918.32,946.24,851.29,855.25,26533368.0,5984449922.0,396467663.0,0.06692441900362502,603986
2020-05-19,863.56,879.01,840.56,878.69,20046548.0,4367127705.0,396467663.0,0.05056288285483702,603986
2020-05-20,866.33,890.8,851.09,857.86,14298838.0,3132218145.0,396467663.0,0.03606558449635778,603986
2020-05-21,863.17,894.05,846.85,851.29,15363709.0,3373253562.0,396467663.0,0.03875148072290577,603986
2020-05-22,843.37,859.25,799.82,811.69,15277338.0,3173795274.0,396467663.0,0.03853362941229333,603986
2020-05-25,798.39,817.59,774.0,787.94,11477656.0,2295538333.0,396467663.0,0.028949791045127432,603986
2020-05-26,793.08,818.7,793.08,803.58,9604115.0,1957352756.0,396467663.0,0.02422420766255532,603986
2020-05-27,799.02,802.59,767.74,772.1,10114776.0,1989721007.0,396467663.0,0.025512234524912566,603986
2020-05-28,772.1,787.5,756.86,778.0,9284542.0,1808160450.0,396467663.0,0.023418157056607162,603986
2020-05-29,768.14,778.0,757.33,765.72,7840937.0,1519276959.0,396467663.0,0.019776989983669866,603986
2020-06-01,780.06,829.31,776.06,816.84,14585342.0,2960344480.0,396581973.0,0.03677762226474172,603986
2020-06-02,820.01,826.62,808.45,821.99,8664331.0,1789178661.0,396581973.0,0.021847515998918085,603986
2020-06-03,821.99,849.31,803.89,821.99,11959790.0,2494046318.0,396581973.0,0.030157170053718,603986
2020-06-04,823.57,831.49,811.69,814.31,5868687.0,1212822200.0,396581973.0,0.014798168851714297,603986
2020-06-05,863.17,895.75,855.25,895.75,23805008.0,5301265035.0,396581973.0,0.06002544144889813,603986
2020-06-08,895.75,907.91,881.62,884.98,16163075.0,3657879442.0,396581973.0,0.04075594984243018,603986
2020-06-09,890.88,910.32,879.44,898.72,11061937.0,2513571833.0,396581973.0,0.027893191705917506,603986
2020-06-10,893.85,941.88,888.63,927.67,13473285.0,3121742363.0,396581973.0,0.0339735185088708,603986
2020-06-11,930.36,936.42,892.94,902.37,14074447.0,3247670074.0,396581973.0,0.035489376618740055,603986
2020-06-12,875.01,924.1,868.31,910.8,14965933.0,3397943445.0,396581973.0,0.037737300278144516,603986
2020-06-15,871.09,878.85,851.33,852.12,16733828.0,3651692669.0,396581973.0,0.042195130236038235,603986
2020-06-16,864.32,869.11,847.8,861.27,9151609.0,1985914305.0,396581973.0,0.023076210274439277,603986
2020-06-17,859.21,861.58,841.19,852.08,7114580.0,1526523046.0,396581973.0,0.017939746343437552,603986
2020-06-18,848.52,882.96,845.35,876.27,11769741.0,2584407445.0,396581973.0,0.029677952608299724,603986
2020-06-19,879.4,919.0,867.25,896.03,12129178.0,2741262975.0,396581973.0,0.030584289820959662,603986
2020-06-22,909.89,956.61,909.1,936.22,15985781.0,3748986624.0,398593309.0,0.04010549258868768,603986
2020-06-23,938.4,948.65,913.85,939.51,12213719.0,2878675670.0,398593309.0,0.030642057265441953,603986
2020-06-24,942.4,977.99,934.44,966.39,13519161.0,3270036092.0,398593309.0,0.03391717997955655,603986
2020-06-29,953.84,960.17,911.47,925.65,14667270.0,3450274304.0,398593309.0,0.03679758206879484,603986
2020-06-30,930.04,944.89,924.54,934.08,11426285.0,2699172669.0,398593309.0,0.028666524856291554,603986
2020-07-01,932.46,967.78,915.43,938.87,12860210.0,3067773798.0,398593309.0,0.03226398865616683,603986
2020-07-02,938.4,957.72,921.77,943.74,12030904.0,2857048106.0,398593309.0,0.030183406816796314,603986
2020-07-03,943.54,945.84,911.99,928.14,14134876.0,3304280136.0,398593309.0,0.03546189983836382,603986
2020-07-06,928.1,1020.95,927.9,1020.95,21839211.0,5472891803.0,398593309.0,0.05479071150188324,603986
2020-07-07,1053.62,1116.57,1053.62,1053.7,22061652.0,6014457437.0,398593309.0,0.055348776564636215,603986
2020-07-08,1053.22,1069.06,1021.11,1063.12,17908118.0,4749422202.0,398593309.0,0.04492829557256818,603986
2020-07-09,1057.18,1115.9,1049.26,1096.42,17988866.0,4952219763.0,398593309.0,0.045130877999760906,603986
2020-07-10,1077.49,1112.61,1069.06,1084.11,14392187.0,3944837893.0,398593309.0,0.036107447553767144,603986
2020-07-13,1077.06,1097.77,1044.87,1084.9,18371983.0,4956273816.0,398593309.0,0.04609205068216536,603986
2020-07-14,1082.88,1168.05,1080.54,1143.89,23771359.0,6763309596.0,398593309.0,0.059638128546708746,603986
2020-07-15,1139.94,1143.5,1056.43,1069.06,21821279.0,5980219428.0,398593309.0,0.054745723290603454,603986
2020-07-16,1057.18,1069.02,962.15,962.15,20215128.0,5109736302.0,398593309.0,0.050716174967201974,603986
2020-07-17,949.84,970.27,910.72,922.16,16281154.0,3829262186.0,398593309.0,0.040846531119266734,603986
2020-07-20,938.4,951.27,889.7,951.03,12748812.0,2979272990.0,398593309.0,0.03198451080873513,603986
2020-07-21,942.36,961.76,933.29,955.42,10493490.0,2513253330.0,398593309.0,0.026326307449380693,603986
2020-07-22,954.31,987.1,942.75,960.29,9936404.0,2432731140.0,398593309.0,0.024928677365228927,603986
2020-07-23,945.05,958.19,918.88,949.84,10088670.0,2403956698.0,398593309.0,0.025310685784743065,603986
2020-07-24,939.66,969.28,891.0,893.22,11896904.0,2782247306.0,398593309.0,0.029847224555392623,603986
2020-07-27,902.13,920.54,871.09,889.62,9860319.0,2235266454.0,398593309.0,0.024737793578968482,603986
2020-07-28,902.76,906.68,888.75,890.92,6848653.0,1551022219.0,398593309.0,0.017182057112754997,603986
2020-07-29,901.57,928.18,892.55,926.36,10448034.0,2412115254.0,398593309.0,0.026212266398079453,603986
2020-07-30,942.36,946.16,904.74,909.33,8659549.0,2001940614.0,398593309.0,0.021725274369821395,603986
2020-07-31,902.76,931.9,898.33,916.62,10723218.0,2476065965.0,398593309.0,0.026902654304214624,603986
2020-08-03,926.95,930.4,894.88,920.78,15636999.0,3596482859.0,398593309.0,0.039230460338710804,603986
2020-08-04,922.56,943.62,911.04,926.12,12615501.0,2954594883.0,398593309.0,0.031650057126272536,603986
2020-08-05,977.95,977.99,935.63,935.63,13838247.0,3327229738.0,398593309.0,0.034717710226289826,603986
2020-08-06,924.54,930.48,906.76,911.27,9702765.0,2242546945.0,398593309.0,0.02434251850424313,603986
2020-08-07,906.56,914.64,854.77,874.61,11259724.0,2508567277.0,416731907.99999994,0.02701910696984595,603986
2020-08-10,863.17,872.67,843.37,863.33,9657579.0,2094251625.0,416731907.99999994,0.02317456094578676,603986
2020-08-11,875.05,890.88,851.29,853.9,7202066.0,1585720964.0,416731907.99999994,0.01728225235875147,603986
2020-08-12,853.66,859.21,814.03,837.43,10367415.0,2180287101.0,416731907.99999994,0.02487790063822039,603986
2020-08-13,845.86,848.12,827.53,833.99,5163115.0,1089570598.0,416731907.99999994,0.012389536056355926,603986
2020-08-14,833.95,842.1,825.39,839.81,4576500.0,965291759.0,416731907.99999994,0.010981880465942149,603986
2020-08-17,842.18,851.29,831.49,851.25,7856374.0,1668791157.0,416731907.99999994,0.01885234571478986,603986
2020-08-18,851.29,856.67,833.47,847.25,7369881.0,1572073354.0,416731907.99999994,0.017684945305412036,603986
2020-08-19,842.42,842.58,817.67,819.02,6126293.0,1282062277.0,416731907.99999994,0.01470080136028365,603986
2020-08-20,810.98,826.98,803.77,815.26,4905954.0,1008979997.0,416731907.99999994,0.011772446279779471,603986
2020-08-21,825.79,831.02,801.8,814.86,6558306.0,1345817935.0,416731907.99999994,0.015737470239499878,603986
2020-08-24,812.45,819.93,787.15,815.22,7073281.0,1441622205.0,416731907.99999994,0.016973216747300283,603986
2020-08-25,819.61,826.34,804.88,814.86,5930736.0,1220192848.0,416731907.99999994,0.014231538037159375,603986
2020-08-26,799.82,799.82,757.13,757.33,14780816.0,2886328421.0,416731907.99999994,0.03546840478555341,603986
2020-08-27,751.91,772.5,736.66,763.74,9302447.0,1777184527.0,416731907.99999994,0.022322377579976432,603986
2020-08-28,763.78,782.0,754.08,779.7,7461384.0,1448577490.0,416731907.99999994,0.017904518124875625,603986
2020-08-31,787.94,822.66,787.94,790.04,10461297.0,2124430971.0,416731907.99999994,0.025103182163819338,603986
2020-09-01,792.09,795.86,776.93,791.22,4855119.0,964651889.0,416731907.99999994,0.011650461380077479,603986
2020-09-02,791.7,792.53,778.2,779.7,4545158.0,897912917.0,416731907.99999994,0.010906671442110933,603986
2020-09-03,778.39,802.98,765.05,801.68,8250923.0,1641684471.0,416731907.99999994,0.019799115070401573,603986
2020-09-04,787.94,817.99,785.36,807.97,9936733.0,2026159485.0,416731907.99999994,0.023844425658905873,603986
2020-09-07,783.94,783.94,727.63,734.52,16487084.0,3141317421.0,417100147.0,0.03952787866075722,603986
2020-09-08,730.29,740.07,721.02,735.59,5769238.0,1067104037.0,417100147.0,0.013831781267629234,603986
2020-09-09,726.17,726.53,695.09,696.87,9039587.0,1615171405.0,417100147.0,0.02167246179369004,603986
2020-09-10,708.23,716.71,688.0,690.93,6165311.0,1095896816.0,417100147.0,0.01478136856182887,603986
2020-09-11,696.83,711.08,690.53,708.35,5966610.0,1059771851.0,417100147.0,0.014304981772159385,603986
2020-09-14,714.69,721.42,700.04,704.91,5601017.0,1003911961.0,417100147.0,0.013428470453164334,603986
2020-09-15,700.35,730.92,690.53,714.69,8126815.0,1456973740.0,417100147.0,0.019484085676910585,603986
2020-09-16,712.23,723.56,705.18,707.88,5178572.0,933625487.0,417100147.0,0.012415656137373646,603986
2020-09-17,706.77,725.38,692.91,715.68,7792867.0,1400727209.0,417100147.0,0.01868344342731675,603986
2020-09-18,712.94,725.89,707.92,723.79,6212991.0,1126338362.0,417890306.0,0.014867516452989938,603986
2020-09-21,728.54,732.03,709.22,710.01,5439133.0,988635054.0,417890306.0,0.01301569555911163,603986
2020-09-22,699.68,715.87,697.74,700.83,4028053.0,717891726.0,417890306.0,0.00963901995850557,603986
2020-09-23,704.79,724.59,704.31,723.4,7987331.0,1450973361.0,417890306.0,0.0191134632350146,603986
2020-09-24,714.69,722.61,710.41,714.29,4815912.0,871336934.0,417890306.0,0.011524344860012138,603986
2020-09-25,722.57,722.61,702.77,706.77,4015123.0,719132780.0,417890306.0,0.009608078824398477,603986
2020-09-28,700.83,702.81,686.97,688.95,5372334.0,938452441.0,417890306.0,0.012855847390726503,603986
2020-09-29,692.71,701.54,688.55,689.94,4411034.0,773652532.0,417890306.0,0.010555482950111793,603986
2020-09-30,692.91,694.89,685.19,685.43,3591075.0,625301281.0,417890306.0,0.00859334363214446,603986
2020-10-09,696.87,712.67,694.1,711.99,6551178.0,1166228156.0,417890306.0,0.015676788635532502,603986
2020-10-12,719.44,742.72,714.69,742.28,9343394.0,1722134635.0,417890306.0,0.02235848466894085,603986
2020-10-13,744.18,744.3,728.98,736.31,5857181.0,1087448366.0,417890306.0,0.014016072916513167,603986
2020-10-14,733.81,735.12,721.73,729.5,4608085.0,847378785.0,417890306.0,0.01102702056936444,603986
2020-10-15,731.28,759.75,730.92,734.76,8412989.0,1579401314.0,417890306.0,0.02013205111295403,603986
2020-10-16,740.42,744.38,720.63,726.68,4634825.0,852813359.0,417890306.0,0.01109100865335699,603986
2020-10-19,728.54,732.03,716.94,717.81,3395902.0,621516254.0,417890306.0,0.00812630001520064,603986
2020-10-20,716.67,720.43,704.04,719.48,3382125.0,608923445.0,417890306.0,0.008093332033406873,603986
2020-10-21,720.63,720.63,702.81,703.4,3719960.0,665005529.0,417890306.0,0.00890176188963809,603986
2020-10-22,703.24,718.65,695.4,713.97,3756339.0,674671947.0,417890306.0,0.008988815835321148,603986
2020-10-23,712.31,715.87,700.83,700.99,3064111.0,547104313.0,417890306.0,0.007332333284610818,603986
2020-10-26,692.91,704.75,689.35,692.83,2849837.0,500730688.0,417890306.0,0.00681958150041413,603986
2020-10-27,688.95,704.75,687.05,703.36,2764550.0,487614949.0,417890306.0,0.006615492056903565,603986
2020-10-28,707.32,719.75,693.15,717.26,4047506.0,725180717.0,417890306.0,0.009685570452069784,603986
2020-10-29,705.26,712.11,692.91,700.83,4330658.0,766954128.0,417890306.0,0.010363145394427982,603986
2020-10-30,716.67,770.91,716.67,770.91,23636387.0,4532121479.0,417890306.0,0.0565612235092144,603986
2020-11-02,780.02,822.27,760.22,814.07,22785427.0,4545932196.0,417890306.0,0.054524899651536785,603986
2020-11-03,815.65,821.12,792.77,804.96,13918974.0,2834822296.0,417890306.0,0.03330772166799198,603986
2020-11-04,807.73,826.74,799.93,811.69,10262938.0,2104717561.0,417890306.0,0.024558928150872204,603986
2020-11-05,828.24,831.69,802.51,818.82,9424905.0,1940653186.0,417890306.0,0.022553538248384256,603986
2020-11-06,823.57,840.2,799.82,840.04,12601738.0,2611087615.0,417890306.0,0.0301556121763686,603986
2020-11-09,855.25,924.02,855.25,891.24,21192009.0,4774863207.0,417890306.0,0.050711894235708835,603986
2020-11-10,879.01,884.87,851.53,856.99,11456027.0,2511785824.0,417890306.0,0.027413957288590467,603986
2020-11-11,843.37,850.81,796.33,799.86,12843124.0,2655407190.0,417890306.0,0.030733242230318692,603986
2020-11-12,816.88,817.4,795.54,805.36,5619144.0,1145081664.0,417890306.0,0.013446456927383235,603986
2020-11-13,795.94,828.72,793.28,820.21,7571225.0,1560513299.0,417890306.0,0.018117733030160312,603986
2020-11-16,812.68,819.57,782.91,793.88,8919984.0,1803586115.0,417890306.0,0.021345276193126147,603986
2020-11-17,791.9,854.65,768.14,849.86,15337160.0,3130975318.0,417890306.0,0.036701401731008325,603986
2020-11-18,835.45,854.34,826.74,834.66,12290173.0,2606856177.0,417946166.0,0.029406114949263585,603986
2020-11-19,827.53,864.28,826.42,839.41,10390414.0,2223630448.0,417946166.0,0.024860651550994248,603986
2020-11-20,837.11,845.67,818.27,821.99,7981016.0,1672798259.0,417946166.0,0.019095799050827995,603986
2020-11-23,819.61,849.31,816.37,833.91,9595979.0,2022031381.0,417946166.0,0.022959844546103576,603986
2020-11-24,839.41,851.29,827.53,833.87,9376202.0,1990913237.0,417946166.0,0.022433994525505468,603986
2020-11-25,831.49,834.98,809.71,814.86,7941769.0,1648425175.0,417946166.0,0.01900189461242719,603986
2020-11-26,814.86,821.79,797.8,798.87,5795817.0,1186318606.0,417946166.0,0.013867376881260827,603986
2020-11-27,795.9,811.69,787.5,806.11,5613982.0,1138876605.0,417946166.0,0.013432308887360389,603986
2020-11-30,812.09,837.75,796.05,817.99,10623180.0,2205689961.0,417946166.0,0.025417579736812326,603986
2020-12-01,817.59,825.47,809.99,819.89,6643367.0,1368525879.0,417946166.0,0.015895269631448182,603986
2020-12-02,828.64,862.18,828.32,851.65,18570057.0,3984964275.0,417946166.0,0.044431696018955705,603986
2020-12-03,851.17,861.19,835.57,843.29,9994154.0,2140040775.0,439165243.0,0.022757160679949345,603986
2020-12-04,851.33,861.15,843.41,857.23,8679709.0,1872580536.0,439165243.0,0.019764107333967683,603986
2020-12-07,887.04,892.07,845.27,847.33,12206108.0,2660244474.0,439165243.0,0.027793884408106494,603986
2020-12-08,843.37,854.77,837.51,845.35,5743440.0,1230886631.0,439165243.0,0.01307808414155398,603986
2020-12-09,842.58,848.48,818.35,820.64,7384952.0,1554380395.0,439165243.0,0.016815884493846432,603986
2020-12-10,818.03,839.41,808.13,831.1,8448410.0,1765943896.0,439165243.0,0.019237428586760905,603986
2020-12-11,833.59,833.59,792.29,793.88,15434576.0,3130747524.0,439165243.0,0.03514525852402213,603986
2020-12-14,796.65,814.7,789.96,814.03,8947444.0,1817387118.0,439165243.0,0.020373752574039655,603986
2020-12-15,814.07,821.87,799.82,811.3,6642313.0,1360052753.0,439165243.0,0.01512486041615092,603986
2020-12-16,806.94,816.56,799.82,803.81,4613181.0,938003650.0,439165243.0,0.01050443101664127,603986
2020-12-17,801.76,817.63,795.94,812.92,5058197.0,1031634555.0,439165243.0,0.011517753466660384,603986
2020-12-18,825.16,829.51,795.86,799.42,7787970.0,1589617277.0,439165243.0,0.017733575514308177,603986
2020-12-21,779.94,799.54,752.3,792.65,10444984.0,2055974886.0,439165243.0,0.02378372188256255,603986
2020-12-22,776.45,791.1,766.16,766.16,7842158.0,1536970566.0,439165243.0,0.017856964149596876,603986
2020-12-23,766.16,776.02,756.14,770.08,8486458.0,1639297339.0,439165243.0,0.019324065679760544,603986
2020-12-24,770.12,779.54,734.48,748.34,10030074.0,1906952603.0,439165243.0,0.02283895221644396,603986
2020-12-25,744.98,745.17,722.61,725.1,8794400.0,1622280039.0,439165243.0,0.020025264157801304,603986
2020-12-28,724.62,739.16,714.73,729.53,6546769.0,1203506808.0,439165243.0,0.014907302215626386,603986
2020-12-29,734.68,791.1,733.1,767.39,14399067.0,2802131691.0,439165243.0,0.032787355624133485,603986
2020-12-30,759.75,778.47,744.9,772.97,10116857.0,1943508038.0,439165243.0,0.023036561206188168,603986
2020-12-31,781.92,789.92,770.52,782.0,8293187.0,1637645764.0,439165243.0,0.01888397848460881,603986
2021-01-04,783.94,795.78,770.52,786.43,9019076.0,1783610463.0,439165243.0,0.02053686202120508,603986
2021-01-05,773.88,830.03,772.1,827.14,16550762.0,3378792592.0,439165243.0,0.03768686676326979,603986
2021-01-06,836.76,840.2,796.05,806.63,12854464.0,2635813353.0,439165243.0,0.029270221641834255,603986
2021-01-07,801.8,805.79,778.43,794.07,10361907.0,2067657216.0,439165243.0,0.023594551629852002,603986
2021-01-08,795.06,808.45,778.91,802.03,9413583.0,1889970592.0,439165243.0,0.02143517309269395,603986
2021-01-11,823.57,848.12,803.81,808.49,16017900.0,3348725992.0,439165243.0,0.036473514822301184,603986
2021-01-12,798.03,817.55,777.68,816.21,13198597.0,2668396590.0,439165243.0,0.030053828736168905,603986
2021-01-13,823.45,852.08,808.68,851.8,23391489.0,4946431200.0,439165243.0,0.053263525228475335,603986
2021-01-14,862.81,883.36,833.08,868.79,27717907.0,6045610651.0,439165243.0,0.0631149833503559,603986
2021-01-15,861.58,876.91,828.64,850.5,16542026.0,3559529157.0,439165243.0,0.03766697447867021,603986
2021-01-18,839.89,904.74,824.05,889.42,22001659.0,4857506388.0,439165243.0,0.05009881667707478,603986
2021-01-19,890.45,908.7,875.56,890.88,15415461.0,3472744786.0,439165243.0,0.0351017327662244,603986
2021-01-20,891.2,901.14,883.36,892.86,10927176.0,2461157394.0,439165243.0,0.024881695840396914,603986
