date,open,high,low,close,volume,amount,outstanding_share,turnover,code
2020-03-02,180.82,181.82,169.77,170.69,9106222.0,1578218642.0,156378970.0,0.058231755842873247,603501
2020-03-03,173.87,181.44,171.78,175.5,8553492.0,1503610179.0,156378970.0,0.05469720129247558,603501
2020-03-04,172.28,174.64,160.73,170.66,12337972.0,2031458549.0,156378970.0,0.07889789784393643,603501
2020-03-05,174.79,178.81,166.76,175.59,10834478.0,1882173217.0,156378970.0,0.06928347206788739,603501
2020-03-06,172.12,176.8,170.54,173.3,4563926.0,788732036.0,156378970.0,0.02918503683711435,603501
2020-03-09,169.67,169.67,155.97,155.99,8570836.0,1371223868.0,156378970.0,0.054808111346429766,603501
2020-03-10,155.88,166.76,152.7,163.54,10359978.0,1651586404.0,156378970.0,0.06624917659964125,603501
2020-03-11,164.35,166.76,160.1,160.33,5716460.0,933105527.0,156378970.0,0.03655517106935798,603501
2020-03-12,155.84,167.26,155.31,164.75,7575366.0,1214939097.0,156378970.0,0.04844235769042346,603501
2020-03-13,154.5,167.34,153.8,163.4,6358970.0,1026140317.0,156378970.0,0.04066384373806785,603501
2020-03-16,164.75,164.75,147.06,147.06,8538336.0,1298257395.0,156378970.0,0.05460028288970058,603501
2020-03-17,145.66,155.71,136.63,147.05,6662640.0,960466302.0,156378970.0,0.042605728890527925,603501
2020-03-18,149.7,155.2,143.65,144.66,6970433.0,1044766164.0,156378970.0,0.044573979480744756,603501
2020-03-19,146.21,151.69,142.17,150.37,6716119.0,985356531.0,156378970.0,0.04294771221475624,603501
2020-03-20,152.99,154.35,143.07,146.41,6359283.0,936736053.0,156378970.0,0.040665845285974195,603501
2020-03-23,141.92,144.52,134.62,136.62,6848315.0,950583572.0,156378970.0,0.04379306885062614,603501
2020-03-24,140.61,140.64,132.61,137.97,6248762.0,851654377.0,156378970.0,0.0399590942439383,603501
2020-03-25,145.66,151.49,142.65,149.38,8282015.0,1221506688.0,156378970.0,0.052961181417168816,603501
2020-03-26,145.66,147.67,143.42,145.86,4613076.0,669620153.0,156378970.0,0.029499337410906337,603501
2020-03-27,148.07,152.69,146.16,149.98,5565141.0,829832184.0,156378970.0,0.03558752816954863,603501
2020-03-30,145.67,160.61,143.59,158.72,9005454.0,1378017766.0,156378970.0,0.05758737252202134,603501
2020-03-31,160.72,162.74,151.69,156.61,6619549.0,1022749538.0,156378970.0,0.042330173935792005,603501
2020-04-01,153.51,162.22,153.51,156.69,5261987.0,831808504.0,156378970.0,0.03364894269350924,603501
2020-04-02,153.3,169.27,152.75,166.92,7327969.0,1183285838.0,156378970.0,0.046860322714748666,603501
2020-04-03,164.45,166.75,162.54,164.25,3700398.0,604894017.0,156378970.0,0.023663015557654588,603501
2020-04-07,169.76,173.79,164.45,166.74,4986886.0,837975703.0,156378970.0,0.03188974834659673,603501
2020-04-08,164.99,171.78,164.96,168.35,3619847.0,608130546.0,156378970.0,0.02314791432633173,603501
2020-04-09,169.77,170.73,161.73,163.59,3514904.0,572888382.0,156378970.0,0.02247683304219231,603501
2020-04-10,163.81,164.55,154.72,156.21,4678239.0,734020468.0,156378970.0,0.029916036664009233,603501
2020-04-13,155.01,156.7,147.55,148.71,4691374.0,703598889.0,156378970.0,0.03000003133413655,603501
2020-04-14,151.69,158.04,149.68,158.02,4504505.0,694834457.0,156378970.0,0.028805056076274194,603501
2020-04-15,162.37,171.66,157.04,166.45,7048868.0,1164006687.0,156378970.0,0.045075549480854106,603501
2020-04-16,164.44,172.49,162.82,171.25,5179249.0,873326144.0,156378970.0,0.033119856205728944,603501
2020-04-17,173.94,184.25,173.94,176.6,6404038.0,1140470545.0,156378970.0,0.04095204105769465,603501
2020-04-20,177.01,181.51,171.78,179.82,4715170.0,831840442.0,156378970.0,0.03015220013279279,603501
2020-04-21,179.61,179.61,169.97,172.55,5054754.0,872235465.0,156378970.0,0.032323745322021244,603501
2020-04-22,171.76,174.39,168.77,171.78,3915557.0,666481705.0,156378970.0,0.02503889749369752,603501
2020-04-23,171.78,175.7,168.15,169.12,4345594.0,739467475.0,156378970.0,0.0277888644489729,603501
2020-04-24,174.79,176.71,168.72,168.99,6815630.0,1170519451.0,156378970.0,0.04358405737037403,603501
2020-04-27,168.99,168.99,162.24,167.76,5137207.0,849641871.0,156378970.0,0.03285100931410406,603501
2020-04-28,167.76,180.32,165.96,177.49,8076969.0,1408492336.0,156378970.0,0.05164996930213826,603501
2020-04-29,174.67,182.33,173.79,179.29,4594985.0,818558194.0,156378970.0,0.029383650499808255,603501
2020-04-30,181.83,196.04,181.2,195.37,7785985.0,1475046022.0,156378970.0,0.049789207589741764,603501
2020-05-06,194.89,212.87,194.48,210.37,9248901.0,1874772419.0,156378970.0,0.059144148346801366,603501
2020-05-07,210.38,210.41,201.92,209.14,5973795.0,1222977549.0,156378970.0,0.03820075678973969,603501
2020-05-08,209.05,218.87,205.94,209.92,5554972.0,1165548477.0,156378970.0,0.0355225002441185,603501
2020-05-11,207.94,211.46,203.94,207.63,3839113.0,792936580.0,156378970.0,0.02455005938458349,603501
2020-05-12,208.95,208.95,202.93,207.99,4284783.0,879893128.0,156378970.0,0.027399995024906483,603501
2020-05-13,205.38,210.93,204.93,209.42,4561485.0,945742978.0,156378970.0,0.02916942732133355,603501
2020-05-14,209.95,216.48,206.74,207.96,4998974.0,1049555186.0,156378970.0,0.0319670477430565,603501
2020-05-15,209.95,219.9,209.42,215.88,6718268.0,1437517016.0,156378970.0,0.04296145447178735,603501
2020-05-18,215.86,217.98,194.68,194.99,12729568.0,2555924660.0,156378970.0,0.08140204530059253,603501
2020-05-19,197.9,202.33,192.88,201.01,7863111.0,1548475166.0,156378970.0,0.05028240689908624,603501
2020-05-20,198.43,201.01,183.81,189.86,10214911.0,1938834181.0,156378970.0,0.06532151350018484,603501
2020-05-21,188.46,191.46,185.16,187.55,6290511.0,1180372860.0,156378970.0,0.04022606748209174,603501
2020-05-22,189.61,191.87,183.33,187.05,5468798.0,1018914859.0,156378970.0,0.034971441492420624,603501
2020-05-25,185.84,187.84,177.81,181.83,5487541.0,993303812.0,156378970.0,0.03509129776209678,603501
2020-05-26,186.85,193.43,185.84,192.88,6378639.0,1211869679.0,156378970.0,0.04078962152008035,603501
2020-05-27,191.66,192.52,181.17,184.74,6401663.0,1178929451.0,156378970.0,0.04093685359354905,603501
2020-05-28,180.82,184.79,177.11,183.51,5950530.0,1072587336.0,156378970.0,0.038051983588330326,603501
2020-05-29,181.83,184.42,178.31,184.42,3944861.0,717705554.0,156378970.0,0.02522628841972805,603501
2020-06-01,187.85,195.49,185.49,191.87,8197782.0,1559704288.0,156378970.0,0.05242253482037898,603501
2020-06-02,190.36,190.77,185.34,186.66,5013592.0,933952611.0,156378970.0,0.032060525785532416,603501
2020-06-03,187.22,190.14,181.83,183.76,6349774.0,1169057246.0,156378970.0,0.04060503787689611,603501
2020-06-04,182.34,183.71,180.32,182.06,3579993.0,647871207.0,156378970.0,0.022893059085886038,603501
2020-06-05,181.32,188.69,181.32,187.35,6293312.0,1163956069.0,156378970.0,0.04024397909770092,603501
2020-06-08,191.85,191.85,183.11,183.89,4845748.0,901516391.0,156378970.0,0.030987210108878453,603501
2020-06-09,183.91,191.76,181.85,191.22,6112893.0,1147695711.0,156378970.0,0.03909024979509713,603501
2020-06-10,188.86,195.77,187.45,194.89,5662317.0,1086970806.0,156378970.0,0.03620894164989065,603501
2020-06-11,195.17,198.1,188.86,190.87,5425401.0,1043395091.0,156378970.0,0.034693929752830574,603501
2020-06-12,182.34,192.88,182.33,190.43,4864844.0,910103881.0,156378970.0,0.031109323715330775,603501
2020-06-15,185.85,187.35,180.82,180.97,6752192.0,1227364741.0,156378970.0,0.04317838901228215,603501
2020-06-16,183.82,184.34,175.57,180.03,6599486.0,1178499150.0,156378970.0,0.04220187663341177,603501
2020-06-17,180.0,180.78,176.36,180.62,3597944.0,639334883.0,156378970.0,0.02300785073593975,603501
2020-06-18,180.81,184.31,178.83,183.68,4925791.0,894319671.0,156378970.0,0.03149906282155459,603501
2020-06-19,184.84,200.79,182.83,198.7,9715512.0,1862647513.0,156378970.0,0.062127995855197155,603501
2020-06-22,198.7,207.17,197.9,203.52,7848841.0,1589337193.0,156378970.0,0.05019115421977776,603501
2020-06-23,204.05,207.31,198.99,205.93,5994756.0,1217388320.0,156378970.0,0.038334796552247405,603501
2020-06-24,201.92,209.4,201.8,207.62,7226776.0,1478654256.0,156378970.0,0.04621322163715492,603501
2020-06-29,205.72,206.44,198.86,200.74,6214849.0,1245702429.0,156378970.0,0.0397422300453827,603501
2020-06-30,202.92,205.51,200.75,202.87,4345108.0,878179337.0,156378970.0,0.02778575661420458,603501
2020-07-01,203.93,213.47,203.61,208.63,6199410.0,1287448638.0,156378970.0,0.03964350193635372,603501
2020-07-02,209.69,217.65,206.95,215.71,7331797.0,1560243634.0,156378970.0,0.04688480170959049,603501
2020-07-03,215.04,216.67,202.02,209.34,7244517.0,1500020001.0,156378970.0,0.046326670395642075,603501
2020-07-06,210.91,230.04,210.91,229.84,9434834.0,2095676614.0,156378970.0,0.06033313814510992,603501
2020-07-07,231.16,245.94,230.48,230.98,8803093.0,2083592665.0,156378970.0,0.05629333023487749,603501
2020-07-08,229.84,236.07,224.53,232.57,6305605.0,1452512596.0,156378970.0,0.04032258941211852,603501
2020-07-09,233.26,243.23,233.26,241.94,5741245.0,1372956208.0,156378970.0,0.036713664247820535,603501
2020-07-10,239.09,246.92,236.83,245.11,5498866.0,1330873208.0,156378970.0,0.03516371798586472,603501
2020-07-13,246.45,249.13,240.27,246.63,5651569.0,1373146810.0,156378970.0,0.03614021118056987,603501
2020-07-14,242.92,253.95,239.75,250.84,8182655.0,2022884554.0,156378970.0,0.052325801864534595,603501
2020-07-15,253.15,253.15,227.03,231.63,9192694.0,2165286384.0,156378970.0,0.058784720221651286,603501
2020-07-16,228.04,233.36,208.95,209.11,7707629.0,1701877150.0,156378970.0,0.04928814277265031,603501
2020-07-17,212.59,227.07,209.95,219.43,8260788.0,1813688971.0,156378970.0,0.0528254406586768,603501
2020-07-20,226.73,227.02,207.43,218.68,6578023.0,1407685299.0,156378970.0,0.04206462672058781,603501
2020-07-21,218.06,223.01,214.03,216.67,5896977.0,1280740861.0,156378970.0,0.03770952705469284,603501
2020-07-22,216.89,224.62,211.97,221.1,5396218.0,1183643369.0,156378970.0,0.03450731258813126,603501
2020-07-23,217.75,221.59,210.73,214.98,5078837.0,1087375480.0,156378970.0,0.03247774940581844,603501
2020-07-24,213.04,215.55,197.46,200.33,6815543.0,1396724174.0,156378970.0,0.043583501029582174,603501
2020-07-27,205.53,207.34,195.3,197.96,5479968.0,1093208943.0,156378970.0,0.03504287053431801,603501
2020-07-28,202.48,202.69,197.62,200.82,3904884.0,779449693.0,156378970.0,0.024970646628507658,603501
2020-07-29,199.51,209.9,198.64,208.18,5786101.0,1181068333.0,156378970.0,0.03700050588643729,603501
2020-07-30,209.01,211.36,203.0,204.39,4427451.0,908394608.0,156378970.0,0.0283123171868954,603501
2020-07-31,206.0,210.0,201.15,206.65,5400536.0,1108534997.0,156378970.0,0.034534924996628386,603501
2020-08-03,208.0,208.88,193.95,202.41,10477907.0,2084087042.0,156378970.0,0.06700329974036791,603501
2020-08-04,200.98,204.99,197.27,198.64,5694817.0,1134726651.0,156378970.0,0.03641677010661983,603501
2020-08-05,207.01,208.38,201.28,202.96,8280457.0,1691995558.0,156378970.0,0.052951218440689306,603501
2020-08-06,201.98,201.98,195.95,198.14,6438619.0,1267912813.0,156378970.0,0.041173176930376254,603501
2020-08-07,196.77,199.46,185.27,189.7,6673959.0,1268908803.0,156378970.0,0.04267811074596539,603501
2020-08-10,189.71,193.84,184.23,192.45,5083995.0,959051362.0,156378970.0,0.0325107333805818,603501
2020-08-11,192.94,193.88,187.91,187.91,3620735.0,689334181.0,156378970.0,0.023153592839241746,603501
2020-08-12,188.92,190.6,182.14,187.96,3945930.0,728534567.0,156378970.0,0.025233124377274003,603501
2020-08-13,188.89,189.8,183.69,183.87,3233137.0,594957243.0,156378970.0,0.020675011480124215,603501
2020-08-14,184.34,187.41,183.0,187.19,2891805.0,534034571.0,156378970.0,0.018492288317284607,603501
2020-08-17,188.28,188.91,181.98,184.61,5916046.0,1082599978.0,156378970.0,0.03783146800365804,603501
2020-08-18,184.61,184.7,177.88,183.55,7656268.0,1378838715.0,156378970.0,0.04895970346907899,603501
2020-08-19,183.55,195.75,182.69,188.22,9552147.0,1807022238.0,156378970.0,0.061083322137241346,603501
2020-08-20,185.9,185.99,179.13,183.9,6799272.0,1231182549.0,156378970.0,0.04347945251206092,603501
2020-08-21,191.06,192.94,184.0,188.93,9334173.0,1748047885.0,156378970.0,0.05968943905948479,603501
2020-08-24,186.16,191.44,178.17,189.57,8084716.0,1486564650.0,156378970.0,0.05169950921150075,603501
2020-08-25,186.79,186.79,180.88,181.05,7475686.0,1358884868.0,156378970.0,0.04780493182683068,603501
2020-08-26,179.3,179.37,170.41,170.43,7331110.0,1265028788.0,156378970.0,0.046880408535751324,603501
2020-08-27,167.9,175.5,165.89,172.77,5771165.0,989861476.0,156378970.0,0.036904994322446295,603501
2020-08-28,172.34,177.76,170.91,176.17,4570584.0,794072960.0,156378970.0,0.02922761289449598,603501
2020-08-31,175.86,175.86,168.42,168.65,10994122.0,1871212251.0,762933119.0,0.014410335226251987,603501
2020-09-01,168.7,171.13,168.43,169.53,7474188.0,1261824667.0,762933119.0,0.009796649029729695,603501
2020-09-02,168.82,172.03,168.49,171.23,5839638.0,990424015.0,762933119.0,0.007654193866500636,603501
2020-09-03,170.33,188.23,168.42,187.03,15273855.0,2709840207.0,762933119.0,0.02001991343621301,603501
2020-09-04,183.9,191.43,182.77,188.02,15006681.0,2787685233.0,762933119.0,0.019669720223536396,603501
2020-09-07,190.93,191.93,179.67,182.89,12438305.0,2290441046.0,762933119.0,0.016303270483660835,603501
2020-09-08,181.68,186.79,177.88,177.92,8355334.0,1515352016.0,762933119.0,0.010951594303510634,603501
2020-09-09,171.95,177.86,167.75,172.15,7730486.0,1322905832.0,762933119.0,0.010132586733333306,603501
2020-09-10,174.85,180.31,172.84,174.96,7547640.0,1326604352.0,762933119.0,0.009892924834476874,603501
2020-09-11,175.09,191.09,175.09,188.64,14275128.0,2629621058.0,762933119.0,0.018710851114591604,603501
2020-09-14,191.11,199.87,191.11,191.93,15199091.0,2952568531.0,762933119.0,0.019921917952548603,603501
2020-09-15,184.9,193.63,182.89,189.46,12479249.0,2336873238.0,762933119.0,0.016356937048894845,603501
2020-09-16,189.5,197.81,188.3,196.84,11958408.0,2309762722.0,762933119.0,0.01567425466556525,603501
2020-09-17,196.84,197.26,190.99,193.95,10576005.0,2041375453.0,762933119.0,0.01386229636204848,603501
2020-09-18,195.06,198.82,189.71,192.74,11320490.0,2182658855.0,762933119.0,0.014838115842759738,603501
2020-09-21,192.44,194.44,186.8,186.86,9124997.0,1732850692.0,762933119.0,0.011960415366369749,603501
2020-09-22,185.12,190.33,184.45,186.49,8259206.0,1544401947.0,762933119.0,0.010825596365282446,603501
2020-09-23,186.91,187.81,182.69,185.6,7657710.0,1410853303.0,762933119.0,0.010037196982662382,603501
2020-09-24,186.48,187.29,183.44,183.69,6729762.0,1242448697.0,762933119.0,0.008820906882140477,603501
2020-09-25,183.59,184.25,174.83,175.77,10230276.0,1806404354.0,762933119.0,0.013409138684933666,603501
2020-09-28,174.85,178.85,173.61,176.06,5266069.0,924358532.0,762933119.0,0.006902399265223142,603501
2020-09-29,178.42,180.18,175.66,175.82,5020925.0,887895759.0,762933119.0,0.006581081453877742,603501
2020-09-30,177.86,181.38,176.06,178.24,6979638.0,1243814068.0,762933119.0,0.009148427072019663,603501
2020-10-09,182.89,186.86,182.89,183.29,7954317.0,1464168103.0,762933119.0,0.01042596893738991,603501
2020-10-12,184.87,192.43,184.45,192.37,14498776.0,2730080840.0,762933119.0,0.019003993454896798,603501
2020-10-13,192.44,194.83,189.92,193.1,9166901.0,1756110818.0,762933119.0,0.012015340233250512,603501
2020-10-14,193.28,194.25,184.66,187.61,8427497.0,1581646626.0,762933119.0,0.01104618057615087,603501
2020-10-15,188.92,191.91,186.14,186.21,6573692.0,1236143177.0,762933119.0,0.008616341113381394,603501
2020-10-16,188.42,192.94,183.91,185.4,7531966.0,1412212870.0,762933119.0,0.009872380438631869,603501
2020-10-19,187.2,187.81,180.23,180.86,6007193.0,1092770442.0,762933119.0,0.007873813379439883,603501
2020-10-20,179.68,182.49,176.86,181.78,5313853.0,952530900.0,762933119.0,0.006965031229690266,603501
2020-10-21,182.89,182.89,177.82,179.59,5108518.0,913836206.0,762933119.0,0.006695892304027767,603501
2020-10-22,177.87,182.38,177.44,178.56,5073860.0,907186504.0,762933119.0,0.006650464993118224,603501
2020-10-23,178.37,180.78,170.76,173.14,4859843.0,849241560.0,762933119.0,0.006369946301937903,603501
2020-10-26,169.55,176.21,167.57,173.97,5012501.0,863391265.0,762933119.0,0.006570039856927485,603501
2020-10-27,171.84,182.24,171.84,182.19,6440868.0,1139970898.0,762933119.0,0.00844224459470608,603501
2020-10-28,181.78,184.15,178.87,181.04,5977489.0,1083313788.0,762933119.0,0.007834879429319937,603501
2020-10-29,180.4,188.4,179.88,185.2,10537241.0,1944371551.0,762933119.0,0.013811487190137304,603501
2020-10-30,185.9,202.72,185.89,198.99,23668577.0,4623419763.0,762933119.0,0.03102313480770521,603501
2020-11-02,206.0,218.89,200.99,218.89,18612387.0,3885802389.0,762933119.0,0.02439583042927253,603501
2020-11-03,227.95,227.95,213.96,216.64,16480947.0,3598627206.0,762933119.0,0.02160208619806948,603501
2020-11-04,217.94,219.5,207.97,212.03,14067168.0,2989706427.0,762933119.0,0.018438271520363765,603501
2020-11-05,219.27,220.15,210.92,215.05,12355005.0,2640604131.0,762933119.0,0.016194086601187384,603501
2020-11-06,214.85,222.07,210.05,220.38,17191989.0,3711012848.0,762933119.0,0.022534070905892867,603501
2020-11-09,224.09,242.42,224.09,240.62,21034169.0,4934011950.0,762933119.0,0.027570134886227164,603501
2020-11-10,233.13,235.02,225.01,226.01,13750419.0,3153764632.0,762933119.0,0.018023098824210305,603501
2020-11-11,217.06,220.58,203.41,203.41,18005444.0,3752885787.0,762933119.0,0.023600291495538026,603501
2020-11-12,205.38,209.7,201.56,205.17,9964256.0,2043151036.0,762933119.0,0.013060458055694918,603501
2020-11-13,204.87,209.02,199.27,202.78,9202956.0,1864375910.0,762933119.0,0.012062598635202256,603501
2020-11-16,205.0,205.0,195.06,200.78,9971274.0,1968329793.0,762933119.0,0.013069656765025035,603501
2020-11-17,200.79,203.83,190.94,203.69,12380112.0,2423482755.0,762933119.0,0.016226995121442617,603501
2020-11-18,199.97,208.6,196.97,203.53,9491162.0,1916237186.0,762933119.0,0.012440359139789815,603501
2020-11-19,200.31,207.96,198.98,206.2,6447556.0,1319211936.0,762933119.0,0.008451010762845124,603501
2020-11-20,205.25,207.81,201.98,203.34,5062118.0,1028801048.0,762933119.0,0.006635074391101378,603501
2020-11-23,197.24,203.02,192.24,201.48,9906551.0,1943600835.0,762933119.0,0.012984822330147134,603501
2020-11-24,200.0,209.58,199.47,206.2,7407710.0,1516953182.0,762933119.0,0.009709514262153824,603501
2020-11-25,209.02,214.93,207.01,210.93,8990413.0,1889929860.0,762933119.0,0.011784011961342053,603501
2020-11-26,210.83,210.88,203.27,203.76,6230735.0,1284850769.0,762933119.0,0.00816681678227158,603501
2020-11-27,204.37,208.82,202.0,206.81,4390158.0,901559600.0,762933119.0,0.005754315667609654,603501
2020-11-30,208.01,216.49,204.2,216.49,10418104.0,2191852876.0,782737589.0,0.013309829688018216,603501
2020-12-01,211.03,218.0,210.5,217.94,6743329.0,1441400082.0,782737589.0,0.008615057069911588,603501
2020-12-02,217.36,223.74,217.15,219.84,8449214.0,1861912341.0,782737589.0,0.010794440076391937,603501
2020-12-03,222.05,223.09,217.42,218.15,5260846.0,1151423709.0,782737589.0,0.006721085168173775,603501
2020-12-04,217.06,220.57,214.85,218.7,4895877.0,1061891953.0,782737589.0,0.00625481268410121,603501
2020-12-07,222.08,226.75,216.89,217.92,6068861.0,1341809912.0,782737589.0,0.007753378763569256,603501
2020-12-08,217.06,222.04,216.06,219.07,5751273.0,1258738030.0,782737589.0,0.007347638698874343,603501
2020-12-09,216.05,222.58,214.0,218.19,7448758.0,1624697894.0,782737589.0,0.00951629013947866,603501
2020-12-10,218.21,238.46,216.05,233.55,14224180.0,3273778532.0,782737589.0,0.01817234817887352,603501
2020-12-11,234.13,239.16,229.73,233.89,14374621.0,3372510015.0,782737589.0,0.018364546691011157,603501
2020-12-14,236.14,239.47,228.1,236.95,9148258.0,2144772964.0,782737589.0,0.011687515878325859,603501
2020-12-15,236.95,245.07,226.48,229.62,9399091.0,2189838268.0,782737589.0,0.012007971933490472,603501
2020-12-16,229.12,231.63,222.85,229.32,6324718.0,1434781856.0,784468573.9999999,0.008062423670779195,603501
2020-12-17,230.58,232.79,227.33,230.02,3884390.0,890131565.0,784468573.9999999,0.004951619642573471,603501
2020-12-18,234.13,237.48,231.15,234.14,5653690.0,1319844862.0,784468573.9999999,0.007207031852368379,603501
2020-12-21,231.82,234.14,221.18,228.23,9729882.0,2196379995.0,784468573.9999999,0.01240315077299706,603501
2020-12-22,225.6,226.07,211.51,213.8,11279745.0,2446806280.0,784468573.9999999,0.014378836034800805,603501
2020-12-23,213.8,223.39,211.33,220.02,7839615.0,1710099857.0,784468573.9999999,0.009993536082683156,603501
2020-12-24,222.08,231.29,222.08,231.15,6697766.0,1518608300.0,784468573.9999999,0.008537965983580626,603501
2020-12-25,229.0,232.33,219.77,221.08,5511629.0,1234325005.0,784468573.9999999,0.007025939830701237,603501
2020-12-28,221.08,228.02,218.66,224.99,5381370.0,1207705483.0,784468573.9999999,0.006859892388754888,603501
2020-12-29,226.1,229.68,221.58,222.78,4647285.0,1044583633.0,784468573.9999999,0.005924118765272554,603501
2020-12-30,221.08,228.85,220.09,228.49,5093389.0,1145063937.0,784468573.9999999,0.006492789091637979,603501
2020-12-31,230.02,236.15,226.87,232.23,7824929.0,1796317637.0,784468573.9999999,0.009974815128795715,603501
2021-01-04,233.13,233.98,226.11,231.18,8717340.0,1997015724.0,784468573.9999999,0.011112414555436354,603501
2021-01-05,231.12,254.3,230.02,254.3,15532187.0,3868390204.0,784468573.9999999,0.019799629347548604,603501
2021-01-06,266.3,270.17,258.27,265.29,17278593.0,4567571000.0,784468573.9999999,0.02202585746921202,603501
2021-01-07,267.27,274.35,260.87,270.68,14019049.0,3724370441.0,784468573.9999999,0.0178707592179467,603501
2021-01-08,272.21,274.87,258.36,267.3,8708435.0,2308420913.0,784468573.9999999,0.011101062921610422,603501
2021-01-11,279.86,293.23,273.33,277.59,14912017.0,4214588679.0,784468573.9999999,0.01900906867940385,603501
2021-01-12,273.45,290.6,273.45,290.6,11744029.0,3337722049.0,784468573.9999999,0.014970681285698006,603501
2021-01-13,294.96,295.04,279.52,287.87,11153060.0,3208146968.0,784468573.9999999,0.014217344543364718,603501
2021-01-14,292.42,302.27,281.69,283.09,16005889.0,4723190679.0,784468573.9999999,0.02040348017816199,603501
2021-01-15,291.42,303.28,278.22,287.4,15661948.0,4577837011.0,784468573.9999999,0.01996504196482956,603501
2021-01-18,297.45,316.14,294.43,316.14,16540922.0,5098881152.0,784468573.9999999,0.021085512598239535,603501
2021-01-19,315.53,326.09,310.35,316.43,16779012.0,5295055199.0,784468573.9999999,0.021389017426719763,603501
2021-01-20,318.55,323.57,310.51,322.57,10265404.0,3261488765.0,784468573.9999999,0.01308580654500508,603501
2021-01-21,317.73,323.58,311.3,321.16,9905954.0,3136787457.0,784468573.9999999,0.01262759825991449,603501
2021-01-22,321.57,329.6,309.51,324.08,10002138.0,3195293117.0,784468573.9999999,0.01275020865271781,603501
