date,open,high,low,close,volume,symbol
2020-02-27,48.34,50.56,47.7,48.29,36349245.0,MU
2020-02-28,46.36,50.63,46.1,50.27,40288568.0,MU
2020-03-02,50.91,52.4,49.81,52.3,33272718.0,MU
2020-03-03,52.31,53.11,48.81,49.51,36893228.0,MU
2020-03-04,50.73,53.09,49.92,53.0,28222016.0,MU
2020-03-05,51.16,53.32,51.05,51.43,26223045.0,MU
2020-03-06,49.91,50.9,47.71,49.18,30313741.0,MU
2020-03-09,43.19,46.31,42.63,43.68,31260751.0,MU
2020-03-10,45.86,45.97,43.0,45.57,31652856.0,MU
2020-03-11,43.91,44.03,40.56,41.43,38525899.0,MU
2020-03-12,37.11,40.25,35.71,36.52,40117178.0,MU
2020-03-13,39.28,40.73,36.06,40.7,35264761.0,MU
2020-03-16,35.06,36.85,32.16,32.18,36879094.0,MU
2020-03-17,33.2,36.84,31.73,35.09,34869000.0,MU
2020-03-18,31.97,34.27,28.84,32.4,36518999.0,MU
2020-03-19,32.37,35.01,31.36,34.0,31015192.0,MU
2020-03-20,35.48,36.3,33.55,33.82,37667447.0,MU
2020-03-23,34.7,37.18,33.4,35.96,45286038.0,MU
2020-03-24,39.53,42.13,38.85,40.98,45587995.0,MU
2020-03-25,41.62,42.59,37.74,40.21,54091017.0,MU
2020-03-26,42.61,43.46,41.04,42.5,62564931.0,MU
2020-03-27,40.96,42.99,40.02,41.19,39791531.0,MU
2020-03-30,41.88,43.28,40.86,42.23,33763946.0,MU
2020-03-31,42.11,42.88,39.62,39.77,36723661.0,MU
2020-04-01,38.26,40.01,37.04,37.6,37452839.0,MU
2020-04-02,37.5,39.3,37.23,38.8,31457661.0,MU
2020-04-03,38.68,39.57,38.26,38.93,28522389.0,MU
2020-04-06,41.06,44.4,41.05,44.08,37899134.0,MU
2020-04-07,45.8,46.08,43.75,44.25,34646388.0,MU
2020-04-08,44.79,46.4,44.51,46.0,27694408.0,MU
2020-04-09,47.01,47.52,43.06,43.84,39840439.0,MU
2020-04-13,42.61,44.1,42.1,43.88,30449948.0,MU
2020-04-14,44.71,46.09,44.33,45.33,25737981.0,MU
2020-04-15,44.11,44.37,43.35,44.14,22389406.0,MU
2020-04-16,44.73,44.91,42.37,43.24,26588971.0,MU
2020-04-17,44.49,44.6,42.56,43.41,23388325.0,MU
2020-04-20,42.23,42.79,41.01,41.11,30463349.0,MU
2020-04-21,40.71,40.78,38.9,39.12,32482200.0,MU
2020-04-22,40.82,41.91,40.46,41.62,21398338.0,MU
2020-04-23,41.53,42.43,41.13,41.48,22273104.0,MU
2020-04-24,41.51,42.03,40.69,41.87,16592827.0,MU
2020-04-27,42.71,43.1,42.29,42.99,16667220.0,MU
2020-04-28,43.92,45.4,42.99,43.02,25234949.0,MU
2020-04-29,44.29,47.85,44.04,47.54,35742961.0,MU
2020-04-30,47.19,47.29,45.08,45.6,28585360.0,MU
2020-05-01,44.07,44.63,42.23,42.77,28193974.0,MU
2020-05-04,41.9,42.4,41.32,42.17,21377060.0,MU
2020-05-05,43.16,44.66,42.82,43.12,21007549.0,MU
2020-05-06,43.78,44.83,43.63,43.79,22011853.0,MU
2020-05-07,44.83,45.21,44.05,44.3,16372090.0,MU
2020-05-08,45.0,46.17,45.0,45.96,17444957.0,MU
2020-05-11,45.45,46.44,45.15,45.91,17353524.0,MU
2020-05-12,46.23,46.27,43.35,43.4,26738906.0,MU
2020-05-13,43.58,43.59,40.66,41.24,35117460.0,MU
2020-05-14,40.77,43.49,40.22,43.44,27543459.0,MU
2020-05-15,40.99,42.49,40.95,42.12,28803929.0,MU
2020-05-18,43.54,43.86,42.66,43.63,20325856.0,MU
2020-05-19,43.49,43.94,42.73,42.83,17389546.0,MU
2020-05-20,44.22,44.75,43.8,44.35,17876492.0,MU
2020-05-21,44.21,44.28,42.47,42.93,17445286.0,MU
2020-05-22,42.86,43.02,41.95,42.65,13385403.0,MU
2020-05-26,43.93,44.4,43.16,43.51,24303857.0,MU
2020-05-27,43.66,47.29,41.61,47.16,56071472.0,MU
2020-05-28,46.41,46.5,43.78,44.18,38331501.0,MU
2020-05-29,44.33,45.73,43.92,45.62,26354601.0,MU
2020-06-01,45.2,45.38,44.03,44.05,21901335.0,MU
2020-06-02,44.2,44.56,43.28,44.53,23035580.0,MU
2020-06-03,45.75,47.13,45.16,46.63,34662060.0,MU
2020-06-04,46.57,49.69,46.31,48.93,34830807.0,MU
2020-06-05,50.37,52.53,50.3,51.43,34110668.0,MU
2020-06-08,52.21,52.35,49.94,51.41,22850624.0,MU
2020-06-09,50.36,51.21,50.16,50.86,17840779.0,MU
2020-06-10,50.63,51.01,49.28,50.18,18766676.0,MU
2020-06-11,48.13,48.8,45.91,46.23,29897582.0,MU
2020-06-12,48.0,48.19,45.07,46.4,24293576.0,MU
2020-06-15,45.07,47.44,44.81,46.95,18092296.0,MU
2020-06-16,48.87,49.86,47.57,48.73,20987219.0,MU
2020-06-17,49.01,49.22,48.25,48.67,13905124.0,MU
2020-06-18,48.21,48.75,47.73,48.19,13220196.0,MU
2020-06-19,48.87,50.46,48.46,48.54,28081459.0,MU
2020-06-22,48.81,49.11,47.95,48.86,15952186.0,MU
2020-06-23,48.4,48.6,47.28,47.55,23194172.0,MU
2020-06-24,47.36,47.81,45.73,46.0,19346521.0,MU
2020-06-25,45.95,47.02,44.99,46.9,14971944.0,MU
2020-06-26,46.86,47.06,45.85,46.2,16929665.0,MU
2020-06-29,46.4,46.86,45.29,46.86,24666247.0,MU
2020-06-30,49.49,50.18,48.68,49.23,47852081.0,MU
2020-07-01,49.23,49.27,47.32,47.41,25218352.0,MU
2020-07-02,48.21,48.46,47.19,47.54,18562396.0,MU
2020-07-06,48.46,49.14,48.19,48.63,16320963.0,MU
2020-07-07,48.23,48.3,46.72,46.8,19797884.0,MU
2020-07-08,47.27,47.46,46.67,47.42,15311881.0,MU
2020-07-09,47.56,48.1,46.44,47.69,18510811.0,MU
2020-07-10,47.72,48.42,47.11,48.41,18128740.0,MU
2020-07-13,49.02,49.99,47.09,47.17,23296371.0,MU
2020-07-14,46.79,47.5,45.66,47.42,17455171.0,MU
2020-07-15,47.92,48.36,47.12,48.22,15911411.0,MU
2020-07-16,47.53,48.0,46.94,47.81,14014036.0,MU
2020-07-17,48.02,48.14,46.99,47.18,15003823.0,MU
2020-07-20,47.37,49.03,47.25,48.92,17604199.0,MU
2020-07-21,49.33,50.37,48.94,49.23,16665366.0,MU
2020-07-22,49.29,49.48,48.73,49.36,11412629.0,MU
2020-07-23,49.45,51.91,49.28,50.35,33399936.0,MU
2020-07-24,48.99,48.99,47.36,47.73,25348045.0,MU
2020-07-27,48.31,49.42,48.2,49.3,15991714.0,MU
2020-07-28,48.97,48.98,47.75,47.8,15614360.0,MU
2020-07-29,48.1,48.34,47.49,48.1,14714763.0,MU
2020-07-30,47.45,48.46,46.82,48.45,17644313.0,MU
2020-07-31,48.33,48.41,46.97,47.77,17436426.0,MU
2020-08-03,48.1,48.33,47.73,48.1,15143482.0,MU
2020-08-04,48.06,49.19,48.0,49.01,15701196.0,MU
2020-08-05,48.8,48.99,48.34,48.76,13260598.0,MU
2020-08-06,47.71,47.74,46.03,46.41,32204675.0,MU
2020-08-07,46.4,46.89,45.76,46.46,13637316.0,MU
2020-08-10,46.56,47.38,45.98,46.86,15881467.0,MU
2020-08-11,46.72,47.45,45.34,45.47,21532825.0,MU
2020-08-12,46.09,46.44,45.37,46.19,17224430.0,MU
2020-08-13,44.87,44.94,43.64,43.85,41051686.0,MU
2020-08-14,43.31,43.79,43.01,43.31,18167321.0,MU
2020-08-17,43.61,43.65,42.45,42.93,17303785.0,MU
2020-08-18,42.77,42.87,41.76,42.11,20118140.0,MU
2020-08-19,42.01,42.41,41.56,41.76,19455520.0,MU
2020-08-20,40.39,41.37,39.96,40.7,22445445.0,MU
2020-08-21,40.56,40.77,40.11,40.37,15476669.0,MU
2020-08-24,40.83,41.53,40.6,41.47,14972192.0,MU
2020-08-25,42.59,43.25,42.31,42.81,21524906.0,MU
2020-08-26,43.31,43.53,42.4,42.67,15328888.0,MU
2020-08-27,42.26,42.54,41.38,42.33,13776961.0,MU
2020-08-28,42.33,43.5,42.12,43.4,13459067.0,MU
2020-08-31,43.06,43.53,42.85,43.22,13241826.0,MU
2020-09-01,43.24,43.5,42.77,43.47,14114221.0,MU
2020-09-02,44.14,45.9,43.99,45.54,24636210.0,MU
2020-09-03,45.47,45.54,43.56,44.04,20632830.0,MU
2020-09-04,43.9,44.66,42.6,44.19,20608463.0,MU
2020-09-08,42.7,43.94,42.24,42.74,20893626.0,MU
2020-09-09,43.59,43.59,42.16,42.86,17529098.0,MU
2020-09-10,43.18,43.66,42.4,42.58,13744721.0,MU
2020-09-11,42.94,44.19,42.67,43.8,18365511.0,MU
2020-09-14,46.06,47.3,46.01,46.74,26715417.0,MU
2020-09-15,47.08,47.37,46.41,46.76,14455967.0,MU
2020-09-16,46.82,48.93,46.67,47.92,23552413.0,MU
2020-09-17,46.87,49.0,46.52,48.69,20556870.0,MU
2020-09-18,49.21,49.88,47.68,48.45,25548983.0,MU
2020-09-21,47.32,47.49,45.6,46.86,21257519.0,MU
2020-09-22,46.98,47.49,46.49,47.41,10845269.0,MU
2020-09-23,48.72,49.32,47.35,47.56,19159965.0,MU
2020-09-24,47.23,48.07,46.8,47.18,13842288.0,MU
2020-09-25,47.28,47.31,45.49,46.85,17772994.0,MU
2020-09-28,47.35,47.48,45.84,47.43,18904049.0,MU
2020-09-29,47.42,49.09,47.3,48.42,36087184.0,MU
2020-09-30,46.66,46.98,44.54,44.67,55392583.0,MU
2020-10-01,44.81,45.89,44.76,45.63,24460003.0,MU
2020-10-02,44.57,45.23,44.21,44.26,20277462.0,MU
