model,variable,coef,std_err,t_stat,p_value,ci_low,ci_high
CXMT_Revenue_Trend,const,-533130.3221590242,131637.7833437499,-4.04997948626075,0.15410837753348097,-2205746.9483409175,1139486.304022869
CXMT_Revenue_Trend,year,263.56087181342593,65.03842521370912,4.0523870457716935,0.1540203524617932,-562.8306746703485,1089.9524182972004
CXMT_Revenue_Trend,_model_fit_,0.9426007840804991,3.0,16.421840768738765,0.1540203524617908,,
CXMT_Profit_vs_Revenue,const,-175.10454456287482,31.781396279595157,-5.5096554922383465,0.11430192772942435,-578.9254724929116,228.71638336716194
CXMT_Profit_vs_Revenue,value_bn,0.32526850286535297,0.08218422656537781,3.9577972131501515,0.15755452780915702,-0.7189811059585047,1.3695181116892108
CXMT_Profit_vs_Revenue,_model_fit_,0.9399909702507737,3.0,15.664158780419097,0.15755452780915707,,
CXMT_RD_vs_Revenue,const,29.703259802422156,10.903311649596318,2.7242420245340675,0.2239655852092253,-108.83645031966729,168.2429699245116
CXMT_RD_vs_Revenue,value_bn,0.10319318394345199,0.028195118522802726,3.6599663115441343,0.16979713132133337,-0.25505976456799084,0.46144613245489485
CXMT_RD_vs_Revenue,_model_fit_,0.9305331399584664,3.0,13.39535340163799,0.1697971313213333,,
